date,home_team,away_team,result,odds_home_win,odds_draw,odds_away_win,home_goals_scored_rolling,home_goals_conceded_rolling,home_shots_rolling,home_shots_on_target_rolling,home_fouls_rolling,home_corners_rolling,home_yellow_cards_rolling,home_red_cards_rolling,away_goals_scored_rolling,away_goals_conceded_rolling,away_shots_rolling,away_shots_on_target_rolling,away_fouls_rolling,away_corners_rolling,away_yellow_cards_rolling,away_red_cards_rolling,home_elo_before,away_elo_before,prob_home,prob_draw,prob_away,xG,xG.1
2025-02-26,Brentford,Everton,0,2.0,3.7,3.5,1.4,1.0,14.4,5.4,8.8,5.4,1.0,0.0,2.2,1.0,9.2,5.0,10.2,3.4,2.2,0.2,1509.3726873500289,1509.5672253142352,0.47349177330895803,0.25594149908592323,0.27056672760511885,1.4,1.5
2025-02-26,Liverpool,Newcastle,2,1.5,4.5,5.75,2.0,1.0,12.0,4.2,12.0,4.6,1.4,0.2,1.8,2.8,11.4,4.8,9.2,6.0,1.4,0.0,1738.7115915244449,1588.8097623789822,0.6272727272727273,0.2090909090909091,0.16363636363636366,1.7,0.2
2025-02-27,West Ham,Leicester,2,1.62,4.2,5.0,0.6,1.2,10.6,2.8,12.8,3.4,1.8,0.2,0.4,2.6,8.6,2.6,11.2,4.6,2.8,0.0,1496.532230278851,1385.5818862724145,0.5848930481283423,0.22560160427807488,0.18950534759358292,1.3,0.4
2025-03-08,Nott'm Forest,Man City,2,4.0,3.75,1.85,2.2,2.2,12.6,4.4,10.2,5.2,1.8,0.0,1.8,1.6,12.2,5.4,7.2,4.2,0.6,0.0,1539.7419469152644,1697.3404744468378,0.23647209203238181,0.2522368981678739,0.5112910097997444,0.7,0.9
2025-03-08,Brighton,Fulham,2,1.95,3.6,3.75,1.8,1.8,13.6,5.4,11.4,4.8,1.8,0.0,1.2,1.2,13.8,4.4,12.0,6.0,1.6,0.0,1556.1846630643042,1544.0402815833138,0.4850444624090542,0.2627324171382377,0.25222312045270817,1.5,0.9
2025-03-08,Crystal Palace,Ipswich,2,1.45,4.75,6.25,2.0,1.0,14.6,5.0,11.2,4.0,1.8,0.0,1.2,2.8,10.2,4.0,12.8,3.2,2.2,0.2,1540.210788783006,1423.503428269326,0.6505067104902768,0.1985757326759792,0.1509175568337442,3.2,1.5
2025-03-08,Liverpool,Southampton,2,1.1,9.0,19.0,2.0,1.0,10.6,3.4,12.6,4.8,0.8,0.2,0.8,3.0,9.0,3.2,11.4,3.2,1.8,0.0,1744.6462497839532,1308.666170483079,0.8473736372646186,0.10356788899900893,0.04905847373637265,3.9,0.4
2025-03-08,Brentford,Aston Villa,1,2.2,3.8,2.9,1.6,0.8,14.6,4.8,8.2,5.4,1.0,0.0,1.2,2.0,12.4,4.2,10.6,8.0,1.2,0.0,1509.3782866021488,1574.3249609100865,0.4277950310559006,0.24767080745341613,0.32453416149068326,0.8,1.3
2025-03-08,Wolves,Everton,0,2.6,3.1,2.88,1.0,1.0,12.8,4.6,14.0,4.6,1.6,0.2,2.2,1.2,11.4,5.6,9.2,4.2,1.6,0.2,1437.9742542360652,1509.5616260621152,0.3647654845563001,0.3059323418859291,0.3293021735577709,0.8,1.2
2025-03-09,Chelsea,Leicester,2,1.18,8.0,12.0,1.6,1.8,14.8,4.8,11.2,4.8,2.2,0.0,0.4,2.6,9.0,2.2,10.8,4.2,2.2,0.0,1585.207997104486,1378.6709933867319,0.802675585284281,0.11839464882943143,0.07892976588628761,1.7,0.1
2025-03-09,Tottenham,Bournemouth,0,2.7,3.9,2.35,1.6,0.8,14.2,5.4,11.2,6.2,1.4,0.0,1.8,1.2,14.2,5.6,14.0,5.4,2.2,0.2,1521.0013670265212,1538.0513466786583,0.3519585253456221,0.24366359447004612,0.4043778801843318,1.5,2.2
2025-03-09,Man United,Arsenal,0,5.75,3.5,1.7,1.2,1.4,11.2,3.6,9.6,6.0,2.2,0.2,1.6,0.4,13.0,3.6,11.8,6.0,1.2,0.4,1528.3672009929805,1710.457199281026,0.16596931659693168,0.27266387726638774,0.5613668061366807,1.5,1.6
2025-03-10,West Ham,Newcastle,1,3.25,3.4,2.2,1.0,0.8,10.8,3.2,12.6,3.6,1.6,0.0,1.6,2.4,9.4,3.8,10.0,5.0,1.4,0.0,1503.4431231645337,1582.875104119474,0.29127725856697817,0.27842679127725856,0.43029595015576316,0.7,1.4
2025-03-15,Everton,West Ham,0,2.05,3.2,3.9,1.6,1.4,11.2,5.0,11.0,4.2,2.0,0.2,0.8,0.8,9.8,2.8,10.8,3.6,1.0,0.0,1507.529847567734,1495.6903419985267,0.46162382097281307,0.29572776031070835,0.2426484187164787,1.0,0.8
2025-03-15,Ipswich,Nott'm Forest,1,3.75,3.5,2.0,1.0,2.2,12.6,5.0,12.0,3.2,2.4,0.2,2.4,1.2,10.8,4.4,9.6,4.0,1.8,0.0,1416.741646658182,1553.9905251887742,0.25339366515837103,0.27149321266968324,0.4751131221719457,0.4,1.5
2025-03-15,Man City,Brighton,0,1.67,4.33,4.5,1.2,1.6,12.0,4.8,7.4,4.2,0.4,0.0,2.2,1.8,12.2,6.0,11.0,3.6,1.2,0.0,1683.091896173328,1565.8352619558004,0.5692192187805826,0.21953720447195677,0.21124357674746064,1.7,2.0
2025-03-15,Southampton,Wolves,1,3.7,3.4,2.0,0.8,3.0,7.8,3.0,11.2,3.4,1.8,0.0,1.2,1.0,13.2,4.4,12.2,5.4,2.0,0.0,1307.1625554548953,1440.0060327304466,0.25392083644510827,0.2763256161314414,0.4697535474234503,1.3,0.4
2025-03-15,Bournemouth,Brentford,1,1.73,4.2,4.2,1.2,1.6,14.4,5.2,15.4,6.0,2.4,0.2,1.2,0.8,14.6,4.2,8.0,5.2,1.0,0.0,1537.5610023748739,1501.2261288264174,0.5483028720626633,0.2258485639686684,0.2258485639686684,1.6,0.8
2025-03-16,Arsenal,Chelsea,2,1.8,3.6,4.5,1.6,0.6,14.6,4.2,12.0,6.8,1.2,0.2,1.6,1.2,16.8,5.4,12.0,6.4,2.0,0.0,1705.6486392330064,1589.8770308961184,0.5263157894736842,0.2631578947368421,0.21052631578947367,0.7,0.4
2025-03-16,Fulham,Tottenham,2,2.0,3.75,3.6,1.4,1.4,13.2,4.0,13.0,6.8,2.0,0.0,1.8,0.8,13.6,5.0,13.0,5.6,1.8,0.0,1534.3896826918176,1521.4917113303056,0.47872340425531923,0.25531914893617025,0.2659574468085107,1.0,0.9
2025-03-16,Leicester,Man United,1,4.5,3.5,1.83,0.0,2.6,7.2,2.2,10.2,3.8,1.2,0.0,1.2,1.6,12.4,4.6,9.4,6.4,2.0,0.2,1374.0019595950994,1533.1757610410002,0.21076011846001974,0.27097729516288255,0.5182625863770978,1.0,0.9
2025-04-01,Arsenal,Fulham,2,1.48,4.33,7.0,0.8,0.4,14.6,3.6,12.8,6.8,1.4,0.2,1.4,1.2,12.8,4.0,12.6,6.6,1.2,0.0,1712.434550721508,1544.0186196780958,0.643819671016857,0.2200584556824361,0.1361218733007069,2.2,1.0
2025-04-01,Wolves,West Ham,2,2.5,3.2,2.9,1.2,1.2,12.6,4.0,10.8,4.6,1.6,0.0,0.8,0.6,9.0,2.8,10.4,4.0,1.2,0.0,1446.3585300960717,1496.0309785190975,0.3783122706889523,0.29555646147574394,0.32613126783530366,1.2,1.3
2025-04-01,Nott'm Forest,Man United,2,2.3,3.4,3.1,1.8,1.6,10.2,3.8,10.6,3.8,1.8,0.0,1.8,1.2,12.6,5.2,8.2,5.0,1.4,0.2,1560.2336063291382,1538.8900984936422,0.41349548842683415,0.2797175362887407,0.3067869752844253,0.5,1.6
2025-04-02,Liverpool,Everton,2,1.36,5.0,8.0,2.2,0.8,15.0,4.0,10.6,5.4,0.8,0.0,1.4,1.2,11.8,5.4,11.6,5.0,1.8,0.0,1746.149864812137,1507.189211047163,0.6934812760055478,0.18862690707350901,0.11789181692094314,1.5,0.9
2025-04-02,Newcastle,Brentford,2,1.73,4.5,4.0,1.2,2.2,7.8,2.6,12.0,4.2,1.6,0.0,1.6,0.6,12.6,4.2,8.6,3.8,1.0,0.0,1590.627885285481,1512.268134510991,0.5503745604647607,0.21158844213423023,0.238036997401009,1.3,1.5
2025-04-02,Southampton,Crystal Palace,0,5.75,3.8,1.62,0.6,3.2,8.0,2.8,10.8,4.0,1.2,0.0,2.0,0.6,15.2,4.8,11.2,4.2,2.2,0.0,1300.8100580892701,1546.97257039415,0.16494734867768818,0.24959138286755447,0.5854612684547574,0.7,0.7
2025-04-02,Brighton,Aston Villa,1,2.05,3.8,3.25,2.6,0.8,13.2,5.6,10.4,3.4,1.6,0.0,1.4,1.6,12.8,4.4,9.0,7.4,1.0,0.0,1569.0876246802716,1582.477118685818,0.4607779125081615,0.24857755806361342,0.29064452942822494,0.9,1.2
2025-04-02,Man City,Leicester,2,1.2,8.0,10.0,1.4,1.0,12.8,4.6,8.0,4.6,0.8,0.0,0.0,2.4,7.6,2.6,8.8,3.8,1.6,0.0,1679.8395334488569,1368.2876221424574,0.7874015748031497,0.11811023622047244,0.09448818897637795,2.2,0.1
2025-04-02,Bournemouth,Ipswich,1,1.36,5.25,7.5,1.4,1.6,15.0,5.6,15.0,6.2,2.6,0.2,1.2,2.6,11.8,4.6,10.6,4.2,2.6,0.2,1526.5189966903001,1410.498565517818,0.6942607775720708,0.1798466014281936,0.12589262099973553,1.8,1.2
2025-04-03,Chelsea,Tottenham,2,1.65,4.5,4.5,1.2,1.2,14.0,5.2,12.4,6.4,2.0,0.0,1.4,1.2,13.4,5.4,12.8,6.0,1.6,0.0,1583.0911194076168,1511.8627743440275,0.5769230769230769,0.2115384615384615,0.2115384615384615,1.0,0.9
2025-04-05,Everton,Arsenal,0,5.25,3.25,1.75,1.0,1.2,10.6,4.2,11.4,5.6,2.0,0.0,0.8,0.6,15.8,3.4,11.2,6.4,1.4,0.2,1503.1547765289868,1717.934233826912,0.1780821917808219,0.28767123287671237,0.5342465753424658,1.1,1.8
2025-04-05,Crystal Palace,Brighton,2,2.35,3.6,2.8,1.8,0.8,14.8,4.8,10.4,4.6,2.2,0.0,2.0,1.4,12.8,5.4,11.2,3.8,1.6,0.0,1540.8751372318347,1559.4728146229838,0.40127388535031844,0.26194267515923564,0.3367834394904458,0.6,1.0
2025-04-05,Ipswich,Wolves,1,2.7,3.25,2.63,1.4,2.6,13.0,4.4,11.4,4.6,2.4,0.0,1.2,0.8,11.2,3.6,11.4,4.2,2.0,0.0,1423.719074417826,1457.778556098217,0.34997031547485,0.2907445697791062,0.3592851147460438,0.8,2.6
2025-04-05,West Ham,Bournemouth,0,3.0,3.5,2.3,0.8,0.6,8.4,2.4,10.8,2.6,1.4,0.0,1.0,1.8,17.0,5.6,14.8,6.6,2.2,0.2,1484.6109525169522,1513.298487790292,0.3163064833005893,0.2711198428290766,0.41257367387033395,0.7,2.1
2025-04-05,Aston Villa,Nott'm Forest,2,1.95,3.6,3.7,1.8,1.4,9.4,4.2,9.8,4.2,1.6,0.0,1.8,1.2,10.2,3.8,10.0,3.6,2.0,0.0,1592.0919287431057,1569.6200624025294,0.48339684267827987,0.26183995645073493,0.25476320087098525,3.0,1.5
2025-04-06,Brentford,Chelsea,0,3.2,3.6,2.15,1.6,1.0,12.2,3.8,8.4,4.4,1.0,0.0,1.4,0.6,14.6,6.2,10.8,5.4,2.6,0.0,1504.486030328184,1591.0692500264106,0.29609793420045905,0.2631981637337414,0.4407039020657995,1.1,1.2
2025-04-06,Fulham,Liverpool,2,4.5,3.5,1.83,1.2,1.4,9.8,2.6,12.0,5.8,1.6,0.0,2.0,0.6,16.4,4.0,9.0,6.8,0.8,0.0,1538.5189365726917,1750.1842993303133,0.21076011846001974,0.27097729516288255,0.5182625863770978,0.7,1.5
2025-04-06,Tottenham,Southampton,2,1.38,5.5,6.5,1.2,1.4,10.6,4.4,13.4,5.2,2.4,0.0,0.6,2.8,7.4,2.4,11.0,3.6,1.4,0.0,1503.8846437252337,1306.9074912515853,0.6834257312177403,0.1714777289237239,0.14509653985853563,2.1,1.0
2025-04-06,Man United,Man City,0,3.4,3.6,2.1,1.8,1.2,14.0,5.2,8.8,6.0,1.6,0.2,1.0,1.0,14.2,4.2,9.2,4.2,1.0,0.0,1529.503642420251,1682.6925706097106,0.28062360801781744,0.26503340757238314,0.4543429844097996,0.9,0.5
2025-04-07,Leicester,Newcastle,1,6.5,4.2,1.48,0.0,2.4,6.8,2.2,8.6,3.2,2.0,0.0,1.4,2.0,9.8,2.6,12.4,4.2,1.0,0.0,1365.4345849816036,1598.4099894682881,0.14410237388724037,0.22301557863501484,0.6328820474777448,0.5,3.2
2025-04-12,Man City,Crystal Palace,2,1.5,4.75,5.75,1.0,0.6,12.8,4.2,10.4,3.4,1.4,0.0,2.0,0.6,13.0,4.2,11.0,3.8,2.2,0.4,1678.5485597307047,1551.4099107527495,0.6342525399129173,0.20029027576197386,0.16545718432510886,3.7,1.8
2025-04-12,Southampton,Aston Villa,1,6.0,4.2,1.55,0.8,2.6,8.6,3.0,12.8,2.8,1.2,0.0,1.8,1.2,11.0,5.0,9.6,3.8,1.8,0.0,1302.0386186864039,1601.4460368617345,0.15874177029992684,0.22677395757132407,0.6144842721287491,0.3,3.0
2025-04-12,Nott'm Forest,Everton,1,2.1,3.3,3.7,1.4,0.8,10.6,3.4,10.4,3.2,1.6,0.0,0.8,1.0,9.8,3.0,12.4,4.8,1.8,0.0,1560.2659542839006,1508.653406890383,0.4537346711259755,0.28874024526198444,0.25752508361204013,0.5,1.4
2025-04-12,Brighton,Leicester,0,1.29,6.0,10.0,1.4,1.8,11.4,4.0,11.4,3.4,1.8,0.2,0.0,2.2,6.6,2.0,8.2,4.6,1.6,0.0,1548.938041102069,1361.2880473219582,0.744047619047619,0.15997023809523808,0.09598214285714286,3.8,1.5
2025-04-12,Arsenal,Brentford,0,1.6,4.33,5.0,1.0,0.6,14.6,4.0,10.6,7.6,1.4,0.0,0.8,1.0,11.2,3.0,8.8,3.8,1.2,0.0,1712.435603465516,1506.9277568502412,0.5918858330143802,0.2187107004210181,0.1894034665646017,1.0,0.2
2025-04-13,Chelsea,Ipswich,0,1.27,7.0,8.5,1.2,0.2,15.8,5.8,10.0,6.0,2.6,0.0,1.4,2.2,10.8,3.8,10.8,4.6,2.4,0.0,1588.6275235043533,1414.6962568359208,0.751404937803877,0.13632632443013198,0.11226873776599104,2.2,1.1
2025-04-13,Liverpool,West Ham,2,1.3,6.0,8.0,2.0,0.8,15.8,4.6,9.6,6.0,0.8,0.0,1.0,1.0,9.2,2.6,10.4,3.4,1.2,0.0,1734.7485080034826,1485.4347748147243,0.7250755287009064,0.1570996978851964,0.1178247734138973,1.8,1.4
2025-04-13,Wolves,Tottenham,2,2.2,3.6,3.1,1.4,1.0,13.0,4.0,12.8,4.4,1.8,0.0,1.0,1.4,11.2,4.8,13.8,5.2,2.4,0.0,1466.8013736801222,1508.753516290415,0.4308880308880309,0.2633204633204634,0.3057915057915058,2.4,2.0
2025-04-13,Newcastle,Man United,2,1.65,4.2,4.75,2.0,1.2,12.4,3.4,11.6,3.8,0.8,0.0,1.4,0.8,14.8,5.0,9.6,5.2,2.0,0.2,1602.5565271279336,1533.647653299257,0.5746381507885073,0.22575070209548498,0.19961114711600778,2.2,0.7
2025-04-14,Bournemouth,Fulham,2,2.15,3.5,3.3,1.4,2.0,17.6,5.8,14.0,6.8,2.0,0.0,1.8,1.4,10.2,3.8,12.0,5.2,2.0,0.0,1512.47466549252,1553.9547278995224,0.44134505158578524,0.2711119602598395,0.28754298815437523,1.4,1.0
2025-04-16,Newcastle,Crystal Palace,2,1.67,3.9,5.0,2.0,0.8,12.4,3.6,10.8,3.8,0.6,0.0,2.0,1.6,12.6,3.8,12.8,3.2,2.2,0.4,1610.5987739775705,1544.9142158448017,0.5674708261793209,0.24299391787678612,0.18953525594389314,1.5,2.0
2025-04-19,Crystal Palace,Bournemouth,0,2.45,3.6,2.63,1.2,2.4,11.0,3.4,12.0,3.4,2.2,0.4,1.4,1.6,16.2,5.4,13.4,6.2,2.4,0.0,1536.7825628188796,1523.6629173216272,0.3828316115075915,0.26053818005377755,0.3566302084386309,0.4,0.7
2025-04-19,Aston Villa,Newcastle,2,2.3,3.6,2.75,2.0,1.0,13.6,5.8,7.4,6.2,1.8,0.0,3.0,0.4,14.6,5.0,10.4,4.4,0.8,0.0,1604.4743836331052,1618.7304270034927,0.40399918384003264,0.2581105896755764,0.3378902264843909,2.2,1.0
2025-04-19,Brentford,Brighton,2,2.4,3.75,2.63,0.8,1.0,9.4,2.8,10.0,4.4,1.4,0.0,1.4,2.0,13.4,4.6,10.8,3.8,1.8,0.2,1512.2374862628253,1544.007403768222,0.39176547697074426,0.2507299052612763,0.35750461776797954,2.1,1.4
2025-04-19,Everton,Man City,1,3.7,3.6,1.91,0.8,0.8,9.6,3.2,13.8,5.2,2.2,0.0,1.8,1.0,14.6,5.0,9.4,3.0,1.8,0.0,1520.128103500501,1685.0442546386525,0.2522099548839085,0.25921578696401715,0.48857425815207417,0.9,2.0
2025-04-19,West Ham,Southampton,0,1.48,4.33,6.5,0.8,1.4,9.8,3.0,9.6,3.4,1.6,0.0,0.8,2.4,8.6,3.0,13.2,2.8,1.4,0.0,1481.5888716219151,1299.0102719150332,0.6371481479804588,0.21777811986399054,0.14507373215555064,0.9,0.6
2025-04-20,Fulham,Chelsea,1,2.7,3.7,2.35,1.4,1.4,10.4,4.2,11.0,6.0,1.8,0.0,0.8,0.6,18.8,5.6,11.0,8.2,2.8,0.0,1542.7664760704151,1584.0015211544642,0.34738314023172195,0.25349580503395924,0.39912105473431886,0.3,0.9
2025-04-20,Ipswich,Arsenal,1,8.0,4.5,1.4,1.4,2.0,11.0,4.0,9.0,4.2,2.0,0.0,1.2,0.8,14.8,4.4,8.6,8.0,1.4,0.0,1419.32225918581,1707.1258740529317,0.11775700934579439,0.20934579439252335,0.6728971962616822,0.2,2.4
2025-04-20,Man United,Wolves,1,2.0,3.6,3.6,1.0,1.2,14.6,4.8,9.6,4.6,1.6,0.0,2.0,1.0,12.0,4.0,13.6,3.2,1.8,0.0,1525.60540644962,1478.0030190504965,0.47368421052631576,0.2631578947368421,0.2631578947368421,1.3,0.2
2025-04-20,Leicester,Liverpool,1,11.0,6.25,1.22,0.4,2.2,7.6,2.8,9.2,5.2,2.6,0.0,2.0,1.0,17.2,5.0,10.6,7.0,0.8,0.0,1366.2186846558052,1738.5944111962917,0.08491564118269392,0.14945152848154128,0.7656328303357648,0.3,2.5
2025-04-21,Tottenham,Nott'm Forest,1,2.45,3.6,2.63,1.4,2.0,11.2,4.4,14.4,4.4,2.2,0.0,1.4,1.0,11.4,4.0,10.2,2.8,1.4,0.0,1497.5518709200408,1548.7912576737824,0.3828316115075915,0.26053818005377755,0.3566302084386309,2.1,0.5
2025-04-22,Man City,Aston Villa,2,1.8,4.1,3.9,2.2,0.8,14.2,5.8,9.2,3.6,1.4,0.0,2.6,0.4,17.0,7.2,7.2,6.0,1.8,0.0,1690.624631527706,1614.884475421728,0.5261599210266535,0.23099703849950645,0.24284304047384012,1.3,1.8
2025-04-23,Arsenal,Crystal Palace,0,1.4,4.75,7.5,1.8,0.6,16.2,4.6,7.8,8.6,1.2,0.0,1.0,2.4,8.2,2.6,13.0,3.4,2.0,0.6,1710.3299008266436,1536.4051284472425,0.6750355281856939,0.19895783988630977,0.1260066319279962,1.2,1.7
2025-04-26,Brighton,West Ham,2,1.67,4.2,4.75,1.4,2.6,14.0,4.4,11.8,4.8,2.4,0.4,1.0,1.4,10.4,3.4,11.0,3.2,2.0,0.0,1533.0955321564986,1476.7695075080903,0.5716905706876048,0.2273150602495952,0.20099436906279997,1.3,1.3
2025-04-26,Newcastle,Ipswich,2,1.18,7.5,13.0,3.0,1.2,14.8,5.0,9.8,5.0,1.2,0.0,1.4,2.6,8.8,2.4,9.6,3.4,1.4,0.2,1608.3203352148698,1416.1182324120982,0.8012162051113485,0.12605801627085214,0.07272577861779932,2.4,0.1
2025-04-26,Wolves,Leicester,2,1.5,4.2,6.25,2.0,0.8,10.6,3.8,15.0,2.6,2.0,0.0,0.4,2.2,8.0,2.2,8.8,5.0,2.8,0.0,1489.3646166021283,1364.1200067499735,0.6261180679785332,0.22361359570661898,0.15026833631484798,2.0,1.1
2025-04-26,Chelsea,Everton,2,1.55,4.0,6.0,1.0,0.8,17.4,5.8,10.4,6.6,3.2,0.0,0.6,1.0,8.8,3.0,12.0,4.6,2.6,0.0,1592.82022249979,1514.5477266114476,0.6075949367088608,0.23544303797468355,0.1569620253164557,0.8,0.4
2025-04-26,Southampton,Fulham,1,5.25,4.0,1.6,0.8,2.0,10.4,3.0,14.0,3.0,1.4,0.0,1.4,1.4,10.4,4.2,11.2,5.8,1.6,0.0,1303.829636028858,1533.9477747250894,0.17877094972067037,0.2346368715083799,0.5865921787709497,0.6,2.4
2025-04-27,Bournemouth,Man United,0,1.67,4.0,4.5,1.0,1.2,15.8,4.6,12.2,5.8,2.6,0.0,0.8,1.2,15.0,4.0,10.2,6.0,2.0,0.0,1524.0403516932643,1514.2438088979882,0.5590930268675262,0.23342133871719212,0.20748563441528187,0.5,2.3
2025-04-27,Liverpool,Tottenham,2,1.25,6.0,11.0,1.8,1.0,20.4,6.4,9.6,8.8,1.2,0.0,1.2,2.0,13.2,4.8,13.6,5.2,1.8,0.0,1740.6930891021234,1489.0160590184782,0.7564469914040115,0.15759312320916904,0.08595988538681948,2.2,0.5
2025-05-01,Nott'm Forest,Brentford,1,2.15,3.5,3.25,1.6,1.2,10.4,3.8,10.8,2.4,1.6,0.0,1.6,1.2,10.0,3.8,9.4,4.0,1.6,0.0,1557.327069575345,1523.1493578745487,0.43940125543215836,0.269917914051183,0.2906808305166586,0.9,1.3
2025-05-02,Man City,Wolves,2,1.4,4.75,7.5,2.2,0.6,14.8,6.4,9.0,4.8,1.6,0.0,2.2,0.6,13.6,4.4,13.8,3.2,2.2,0.0,1698.4785435517683,1495.9082228869709,0.6750355281856939,0.19895783988630977,0.1260066319279962,0.7,0.4
2025-05-03,Aston Villa,Fulham,2,1.77,3.75,4.5,2.6,0.8,16.0,7.0,8.2,5.4,2.0,0.0,1.4,1.6,13.0,4.4,11.0,7.2,1.8,0.0,1607.0305633976657,1538.1486339036444,0.536097212294496,0.2530378842030021,0.21086490350250175,1.0,0.9
2025-05-03,Everton,Ipswich,0,1.45,4.33,6.5,0.4,1.0,7.4,2.6,11.8,3.8,2.4,0.0,1.0,2.4,7.4,1.6,10.6,2.6,1.6,0.4,1506.763234435374,1411.1473952802014,0.6418691631412705,0.2149446389272153,0.1431861979315142,0.6,0.8
2025-05-03,Leicester,Southampton,2,2.3,3.6,2.88,0.4,2.2,7.4,2.0,11.0,4.2,3.2,0.0,0.8,2.0,9.8,3.0,13.6,2.0,1.6,0.0,1357.576400465131,1299.628776850303,0.41025641025641024,0.2621082621082621,0.3276353276353276,1.4,0.5
2025-05-03,Arsenal,Bournemouth,1,2.05,3.7,3.4,2.0,1.0,16.2,5.0,6.6,8.2,0.8,0.0,1.0,1.0,14.0,3.8,11.8,6.0,2.8,0.2,1705.7040453978577,1523.7584592284195,0.4636078864934587,0.2568638290031325,0.2795282845034089,1.4,0.9
2025-05-04,Brentford,Man United,2,1.65,4.1,4.75,1.6,1.0,10.2,3.6,10.4,4.4,2.6,0.0,0.4,1.4,16.4,4.2,11.4,7.2,2.4,0.0,1534.129910619854,1514.525701362833,0.5714914533049666,0.22999046291541345,0.19851808377962,2.8,1.5
2025-05-04,Brighton,Newcastle,0,2.88,3.7,2.3,1.6,2.6,14.2,5.6,11.2,5.4,1.6,0.4,3.2,1.0,15.6,5.2,9.2,6.4,1.2,0.0,1541.4883942015206,1613.2911723467666,0.32997285769678164,0.25684373788290027,0.4131834044203179,0.7,1.7
2025-05-04,West Ham,Tottenham,0,2.1,3.7,3.25,1.2,1.8,10.8,3.2,11.2,2.4,1.8,0.0,1.4,2.6,12.4,4.6,13.4,4.6,2.0,0.0,1468.3766454630684,1485.2122385788703,0.45172802404207363,0.2563861758076634,0.291885800150263,0.8,0.8
2025-05-04,Chelsea,Liverpool,2,2.15,3.7,3.1,1.2,0.6,17.8,6.8,10.0,7.8,2.6,0.0,2.2,1.0,19.8,6.6,10.8,9.2,1.2,0.0,1600.6047146758635,1744.4969095417314,0.43963204292832503,0.2554618627826753,0.3049060942889996,3.1,1.0
2025-05-05,Crystal Palace,Nott'm Forest,0,2.25,3.4,3.2,1.2,2.6,9.4,2.8,12.4,4.2,2.0,0.6,0.8,1.2,11.0,3.6,10.2,2.6,2.0,0.0,1541.0309838760284,1546.3465168300397,0.42285270112708895,0.27982899339292655,0.29731830547998445,2.3,0.7
2025-05-10,Fulham,Everton,1,1.82,3.4,4.5,1.2,1.4,13.4,4.4,12.4,7.0,2.4,0.0,0.8,1.2,8.0,3.2,12.0,3.4,2.8,0.0,1530.1056412465155,1504.078624828423,0.5155333917379877,0.2759619920479817,0.20850461621403063,0.8,1.1
2025-05-10,Ipswich,Brentford,1,5.0,4.0,1.65,1.0,2.6,7.8,2.2,10.6,2.6,2.0,0.4,2.2,1.2,10.2,4.2,9.6,4.8,2.4,0.0,1413.8320048871524,1543.5662541886657,0.18938307030129126,0.23672883787661403,0.5738880918220947,0.9,1.4
2025-05-10,Southampton,Man City,0,11.0,7.5,1.2,0.6,2.2,9.8,3.0,13.4,3.0,1.8,0.0,2.0,0.6,13.0,5.8,8.2,4.6,1.4,0.0,1291.2813482426593,1703.229798223187,0.08595988538681948,0.12607449856733524,0.7879656160458453,0.1,1.7
2025-05-10,Wolves,Brighton,1,2.7,3.5,2.5,2.0,0.8,13.0,4.2,12.8,4.0,1.4,0.0,1.8,2.2,13.0,5.2,11.0,4.8,1.8,0.4,1491.1569682155523,1543.5261158995002,0.3507014028056112,0.2705410821643286,0.3787575150300601,0.9,1.6
2025-05-10,Bournemouth,Aston Villa,1,2.4,3.6,2.75,1.2,0.8,11.0,2.8,12.2,5.0,3.0,0.2,2.2,0.8,16.4,6.6,7.2,6.4,1.4,0.0,1538.5638232026886,1615.0735560547946,0.39379474940334136,0.2625298329355609,0.3436754176610979,0.8,1.0
2025-05-11,Nott'm Forest,Leicester,0,1.33,5.25,8.0,0.8,1.4,11.8,4.0,12.2,2.8,3.4,0.0,0.8,1.8,9.8,2.8,11.8,5.6,2.6,0.0,1546.1935354291872,1365.9238290727747,0.7044320516583504,0.17845611975344877,0.11711182858820077,1.3,1.1
2025-05-11,Tottenham,Crystal Palace,1,2.63,3.6,2.5,1.6,2.6,12.2,4.6,13.2,4.0,1.4,0.0,1.0,2.6,11.8,2.8,11.8,5.2,2.6,0.2,1484.7280501648008,1541.1839652768808,0.35938186319530413,0.26254841672323603,0.37806972008145995,0.7,3.3
2025-05-11,Liverpool,Arsenal,0,2.0,3.6,3.6,2.2,1.6,18.6,6.4,11.6,8.2,1.2,0.0,1.8,1.2,15.4,5.0,7.6,7.6,0.6,0.0,1730.576959905981,1690.8986814235886,0.47368421052631576,0.2631578947368421,0.2631578947368421,2.4,2.6
2025-05-11,Newcastle,Chelsea,2,2.1,3.75,3.1,2.8,1.2,15.0,5.2,9.4,6.8,1.4,0.0,1.6,0.8,19.0,7.2,10.6,7.6,2.0,0.0,1611.253450648787,1614.5246643116138,0.4469434832756632,0.2502883506343714,0.3027681660899654,1.6,0.7
2025-05-11,Man United,West Ham,1,1.9,3.6,4.0,1.0,2.0,14.6,4.0,11.0,6.0,2.2,0.0,1.4,1.8,11.0,3.4,12.4,2.2,1.8,0.0,1505.0893577940212,1468.8608338771378,0.49930651872399445,0.2635228848821082,0.23717059639389737,2.1,1.7
